76.919518,Increasing
77.536278,Decreasing
77.984344,Increasing
96.256973,Decreasing
96.590439,Increasing
97.445808,Decreasing
97.416328,Increasing
97.411003,Decreasing
97.443367,Increasing
99.809265,Decreasing
100.902039,Increasing
111.239151,Decreasing
128.184845,Increasing
176.804016,Decreasing
-172.991913,Increasing
-164.899765,Decreasing
-164.897614,Increasing
-164.895309,Decreasing
