0.03666400909423828,124,131,254,0,0,311,296,277,220,224,259,1605369,1,420,-1330,-3430,0,-80,1013,-529,-13,-72,173.964935,0.185409,-4.464395,-0.003665,-0.03881,0.997858,0.052539,-0.003236,-0.077839,0.996961,-0.003236,0.002161,-0.016039
0.13483285903930664,125,132,255,0,0,286,287,284,254,244,254,1605441,1,140,-1890,-3430,5,-79,1018,-540,-13,-51,173.967911,0.243132,-4.503222,-0.004184,-0.039122,0.997846,0.052492,-0.004243,-0.078514,0.996904,0.000757,0.000486,-0.021096
0.2348330020904541,125,132,255,0,0,271,273,274,257,251,253,1605521,1,630,-1470,-3360,-3,-85,1018,-550,-13,-51,173.974274,0.190306,-4.511985,-0.003726,-0.039223,0.997846,0.052454,-0.003321,-0.078667,0.996896,-0.006321,0.006333,-0.021104
0.33483195304870605,124,112,255,0,0,267,268,268,256,253,254,1605601,1,770,-2730,-3360,13,-87,1004,-540,-12,-57,173.978989,0.311921,-4.498105,-0.004777,-0.039046,0.997853,0.052372,-0.005444,-0.078425,0.996905,0.007556,0.008575,-0.007095
0.4348318576812744,124,112,255,0,0,264,263,261,251,249,251,1605681,1,1190,-1470,-3360,8,-69,1025,-549,-18,-49,173.993027,0.324756,-4.477313,-0.004875,-0.03886,0.997866,0.052246,-0.005668,-0.078063,0.996932,0.002332,-0.009063,-0.028068
0.5348329544067383,125,112,255,0,0,263,262,259,249,247,249,1605761,1,560,-1540,-3360,5,-65,1014,-543,-13,-61,173.980316,0.325931,-4.503923,-0.004901,-0.03909,0.997851,0.052355,-0.005689,-0.078526,0.996896,-0.000689,-0.013526,-0.017104
0.6348350048065186,125,112,255,0,0,261,260,257,247,245,247,1605841,1,0,-1680,-3360,12,-83,1002,-552,-12,-57,173.978622,0.332258,-4.518225,-0.004964,-0.039212,0.997845,0.052367,-0.005799,-0.078775,0.996876,0.006201,0.004225,-0.005124
0.7348339557647705,125,113,253,0,0,259,258,255,245,243,245,1605921,1,490,-2310,-3290,-3,-71,1018,-535,-16,-58,173.987473,0.314092,-4.493114,-0.004791,-0.039002,0.997858,0.052297,-0.005482,-0.078338,0.996912,-0.008482,-0.007338,-0.021088
0.8348350524902344,125,150,255,0,0,258,257,254,244,242,244,1606001,1,-140,-560,-3010,-5,-95,1000,-547,-21,-60,173.980057,0.370592,-4.487187,-0.005283,-0.038924,0.997856,0.052343,-0.006468,-0.078235,0.996914,-0.011468,0.016765,-0.003086
0.9348359107971191,125,150,255,0,0,256,255,252,242,240,242,1606081,1,-210,-3220,-3290,11,-88,996,-540,-16,-66,173.987335,0.289952,-4.468084,-0.004569,-0.038795,0.997867,0.052308,-0.005061,-0.077903,0.996948,0.005939,0.010097,0.000948
1.0348339080810547,125,134,256,0,0,256,256,253,242,240,242,1606161,1,910,-350,-3640,20,-84,1012,-543,-9,-66,173.989899,0.282139,-4.445826,-0.00449,-0.038605,0.997875,0.052289,-0.004924,-0.077516,0.996979,0.015076,0.006484,-0.015021
1.134835958480835,125,134,256,0,0,254,253,249,239,237,239,1606241,1,560,-1960,-3500,26,-65,1003,-540,-6,-57,174.008408,0.252139,-4.501109,-0.004248,-0.039101,0.997865,0.052136,-0.004401,-0.078478,0.996906,0.021599,-0.013478,-0.006094
1.2348339557647705,124,133,254,0,0,253,253,249,239,237,238,1606321,1,140,-1610,-3570,8,-60,1014,-550,-16,-63,174.014008,0.168607,-4.481767,-0.00351,-0.038971,0.997874,0.052117,-0.002943,-0.078142,0.996938,0.005057,-0.018142,-0.017062
1.3348329067230225,124,133,254,0,0,252,251,248,238,236,238,1606401,1,-140,-1050,-3150,-5,-91,1006,-541,-18,-58,173.988052,0.161567,-4.45715,-0.003446,-0.038759,0.997871,0.052346,-0.00282,-0.077713,0.996972,-0.00782,0.013287,-0.009028
1.4348368644714355,124,112,253,0,0,250,250,247,236,234,236,1606481,1,630,-630,-3360,1,-84,1013,-540,-18,-51,173.988205,0.182468,-4.441835,-0.003621,-0.038616,0.997876,0.052338,-0.003185,-0.077447,0.996991,-0.002185,0.006553,-0.016009
1.5348339080810547,124,133,255,0,0,250,250,247,237,234,236,1606561,1,350,-3850,-3290,3,-86,998,-546,-13,-54,173.971298,0.245274,-4.447681,-0.004176,-0.038637,0.997866,0.052463,-0.004281,-0.077548,0.996979,-0.001281,0.008452,-0.001021
1.634835958480835,124,133,255,0,0,249,248,245,235,232,234,1606641,1,490,-630,-3360,-5,-77,1016,-546,-15,-46,173.966507,0.294106,-4.45102,-0.004605,-0.038644,0.997863,0.052488,-0.005133,-0.077606,0.996971,-0.010133,-0.000606,-0.019029
1.7348339557647705,124,120,254,0,0,250,250,247,236,233,235,1606721,1,700,-1960,-3220,2,-82,1007,-541,-15,-55,173.952774,0.323755,-4.46581,-0.004874,-0.038758,0.997851,0.052597,-0.005651,-0.077863,0.996948,-0.003651,0.004137,-0.010052
1.8348329067230225,124,120,254,0,0,248,247,244,234,231,233,1606801,1,-70,-2030,-3360,10,-77,999,-540,-21,-58,173.942307,0.335682,-4.496196,-0.004996,-0.039017,0.997836,0.052683,-0.005859,-0.078392,0.996906,0.004141,-0.001392,-0.002095
1.9348359107971191,124,110,253,0,0,248,248,245,235,232,233,1606881,1,0,-1960,-3360,0,-87,1007,-546,-18,-51,173.947525,0.370422,-4.464416,-0.005282,-0.038724,0.997849,0.052627,-0.006465,-0.077838,0.996945,-0.006465,0.009162,-0.010055
2.034834861755371,124,110,253,0,0,247,247,244,234,231,233,1606961,1,1120,-350,-3220,5,-69,1020,-549,-19,-52,173.932922,0.390877,-4.496179,-0.00548,-0.038991,0.997831,0.052746,-0.006822,-0.078391,0.996899,-0.001822,-0.009391,-0.023101
