0.03667402267456055,127,154,255,0,0,306,292,273,217,222,255,1111648,1,490,-700,-3360,78,-99,1007,-537,-33,-61,173.987015,4.546237,-5.484503,-0.04207,-0.045662,0.996795,0.050453,-0.079264,-0.095276,0.99229,-0.001264,0.003724,-0.01471
0.10088515281677246,127,157,255,0,0,280,282,280,251,241,249,1111696,1,910,-2240,-3850,99,-59,1006,-537,-27,-55,173.995789,4.534992,-5.493865,-0.041973,-0.045752,0.996798,0.050378,-0.079068,-0.095439,0.99229,0.019932,-0.036439,-0.01371
0.20088696479797363,127,157,255,0,0,266,268,269,253,247,249,1111776,1,210,-3080,-3570,94,-94,1008,-541,-30,-43,173.977936,4.582072,-5.442405,-0.042367,-0.045275,0.996796,0.050532,-0.079887,-0.094542,0.99231,0.014113,-0.000542,-0.01569
0.3008849620819092,125,135,256,0,0,264,264,264,251,249,250,1111856,1,490,-700,-3080,79,-108,1003,-538,-39,-48,173.968781,4.683987,-5.444804,-0.043258,-0.045244,0.996757,0.050566,-0.08166,-0.09457,0.992164,-0.00266,0.01343,-0.010836
0.4008829593658447,125,135,256,0,0,262,261,259,248,246,248,1111936,1,350,-2030,-3710,97,-97,997,-537,-40,-43,173.973358,4.574536,-5.442408,-0.042303,-0.045277,0.996796,0.050575,-0.079756,-0.094543,0.992321,0.017244,0.002457,-0.004679
0.500885009765625,126,112,256,0,0,261,260,257,247,245,247,1112016,1,630,-1540,-3500,90,-93,996,-541,-28,-55,173.971725,4.59484,-5.474658,-0.042495,-0.045547,0.996776,0.050568,-0.080109,-0.095099,0.992239,0.009891,-0.002099,-0.003761
0.6008870601654053,126,112,256,0,0,259,258,255,244,243,245,1112096,1,560,-1400,-3430,83,-90,1018,-543,-37,-43,173.98143,4.492718,-5.482068,-0.041606,-0.045664,0.99681,0.050525,-0.078332,-0.095241,0.992368,0.004668,-0.005241,-0.025633
0.7008860111236572,125,110,255,0,0,257,256,253,243,241,243,1112176,1,-70,-2870,-2940,61,-101,991,-537,-31,-45,173.968414,4.540621,-5.474596,-0.042025,-0.045571,0.996792,0.050621,-0.079166,-0.095105,0.992314,-0.018166,0.005895,0.001314
0.8008830547332764,127,122,254,0,0,256,255,252,242,240,242,1112256,1,140,-1050,-3360,70,-107,1000,-544,-28,-46,173.97966,4.51493,-5.410439,-0.041768,-0.04503,0.996831,0.050557,-0.078719,-0.093997,0.992455,-0.008719,0.013003,-0.007545
0.9008841514587402,127,122,254,0,0,254,253,250,240,238,240,1112336,1,840,-630,-3430,85,-101,1009,-532,-30,-54,173.982819,4.53942,-5.413706,-0.041982,-0.045048,0.996823,0.050518,-0.079145,-0.094051,0.992417,0.005855,0.006949,-0.016584
1.0008840560913086,127,114,185,0,187,253,253,250,240,237,239,1112416,1,1190,-1750,-3220,66,-84,1012,-529,-19,-67,173.99913,4.358329,-5.432533,-0.040408,-0.045303,0.99688,0.050448,-0.075994,-0.0944,0.99263,-0.009994,-0.0104,-0.01937
1.100883960723877,127,114,185,0,187,252,252,248,238,235,237,1112496,1,280,-1260,-3010,63,-93,1005,-538,-28,-70,174.010757,4.342768,-5.477583,-0.040288,-0.045706,0.996872,0.050337,-0.075723,-0.095182,0.992576,-0.012723,-0.002182,-0.012424
1.2008841037750244,80,122,233,0,0,251,251,248,238,235,237,1112576,1,420,-2870,-3360,80,-86,1010,-540,-33,-57,174.006195,4.374973,-5.483696,-0.040573,-0.045742,0.996858,0.050361,-0.076284,-0.095284,0.992523,0.003716,-0.009284,-0.017477
1.3008830547332764,80,122,233,0,0,250,249,246,236,234,236,1112656,1,210,-2030,-3360,82,-92,1001,-543,-33,-54,174.000381,4.499519,-5.495296,-0.041663,-0.045783,0.996811,0.050353,-0.078451,-0.095469,0.992336,0.003549,-0.003469,-0.008664
1.400886058807373,127,121,255,0,139,249,248,245,235,232,234,1112736,1,140,-4060,-3430,71,-104,1001,-537,-30,-60,174.003708,4.448052,-5.469759,-0.041203,-0.045586,0.996839,0.050356,-0.077555,-0.095033,0.992449,-0.006555,0.008967,-0.008552
1.500887155532837,127,113,254,0,80,248,248,244,234,231,233,1112816,1,980,-1400,-3290,91,-108,1011,-526,-34,-51,174.016174,4.657478,-5.47618,-0.043023,-0.045548,0.996774,0.050154,-0.081199,-0.095117,0.992149,0.009801,0.012883,-0.018851
1.6008851528167725,127,113,254,0,80,247,246,243,232,230,232,1112896,1,1190,-2310,-3150,75,-95,1000,-531,-33,-43,173.998459,4.539243,-5.501919,-0.042013,-0.045821,0.996795,0.05035,-0.079142,-0.095578,0.992271,-0.004142,-0.000578,-0.007729
1.7008860111236572,127,136,255,0,0,247,247,243,233,230,232,1112976,1,0,-1260,-3220,81,-102,1010,-534,-34,-51,173.999374,4.593498,-5.496572,-0.042482,-0.045749,0.99678,0.05032,-0.080086,-0.095479,0.992205,0.000914,0.006521,-0.017795
1.8008830547332764,127,136,255,0,0,246,246,243,232,230,231,1113056,1,210,-700,-3430,80,-109,1005,-528,-30,-49,174.008789,4.546892,-5.482111,-0.042066,-0.045649,0.996805,0.050264,-0.079275,-0.095234,0.992293,0.000725,0.013766,-0.012707
1.9008870124816895,128,116,255,0,0,245,245,242,232,229,231,1113136,1,280,-2940,-3360,83,-105,997,-543,-21,-48,174.009903,4.529675,-5.481377,-0.041916,-0.045651,0.996811,0.050262,-0.078975,-0.095224,0.992318,0.004025,0.009776,-0.004682
2.000883102416992,128,116,255,0,0,245,245,242,231,229,230,1113216,1,630,0,-3360,74,-95,1016,-534,-24,-46,174.011856,4.483045,-5.519498,-0.041526,-0.046005,0.996812,0.050252,-0.078164,-0.09589,0.992318,-0.004164,-0.00089,-0.023682
2.100886106491089,127,137,245,0,0,245,245,241,231,228,230,1113296,1,630,-210,-3290,82,-102,1009,-532,-25,-51,174.0056,4.461343,-5.500778,-0.041332,-0.04585,0.996824,0.050322,-0.077786,-0.095569,0.992379,0.004214,0.006431,-0.016621
2.2008841037750244,126,111,255,0,0,245,246,243,232,229,230,1113376,1,630,-1960,-3010,54,-93,1013,-535,-36,-51,174.008926,4.243905,-5.46996,-0.039426,-0.045686,0.996904,0.050398,-0.074002,-0.095062,0.992717,-0.020002,-0.002062,-0.020283
2.300884962081909,126,111,255,0,0,244,244,241,231,228,229,1113456,1,-140,-1330,-3220,67,-109,996,-532,-31,-64,174.029144,4.286058,-5.496851,-0.039796,-0.045907,0.99689,0.050195,-0.074736,-0.095523,0.992618,-0.007736,0.013477,-0.003382
