1641008,76.698814,173,0.0,0.0
1641016,76.699379,173,0.0,0.0
1641032,76.700470,173,0.0,0.0
1641040,76.700348,173,0.0,0.0
1641048,76.701530,173,0.0,0.0
1641056,76.700638,173,0.0,0.0
1641064,76.701225,173,0.0,0.0
1641072,76.701813,173,0.0,0.0
1641088,76.702286,173,0.0,0.0
1641096,76.702858,173,0.0,0.0
1641104,76.702744,173,0.0,0.0
1641112,76.703323,173,0.0,0.0
1641120,76.703087,173,0.0,0.0
1641128,76.703659,173,0.0,0.0
1641136,76.703537,173,0.0,0.0
1641144,76.703407,173,0.0,0.0
1641152,76.703964,173,0.0,0.0
1641160,76.703773,173,0.0,0.0
1641168,76.704887,173,0.0,0.0
1641176,76.720718,173,0.0,0.0
1641192,76.831688,174,-0.22781238773150664,-0.97370504568687
1641200,76.934624,174,-0.22606268968384016,-0.9741127554512916
1641207,77.109413,174,-0.2230899715853192,-0.9747978583163083
1641214,79.533257,174,-0.18166477026681632,-0.9833605194657272
1641221,78.123390,174,-0.20580470904432788,-0.9785930828159269
1641228,76.831657,174,-0.2278129145566019,-0.973704922428364
1641242,76.285889,174,-0.23707741531141266,-0.9714907612269197
1641249,75.998047,174,-0.24195496923121126,-0.9702874794947751
1641256,75.628906,174,-0.24820120061140868,-0.9687085031190008
1641263,75.385834,174,-0.2523086101855048,-0.9676468184344219
1641277,75.648781,170,0.7435954680659111,2.9063836257231834
1641284,75.679291,170,0.7420477135642201,2.9067791781960515
1641291,75.973312,170,0.727121480259675,2.910548806143779
1641298,76.035904,170,0.7239414573040149,2.9113414032704132
1641312,76.624542,170,0.6939936140612551,2.9186251666910223
1641319,76.849045,170,0.6825522185813047,2.9213220412870844
1641326,76.908585,170,0.6795161031817434,2.9220297509636515
1641333,76.927933,170,0.67852933503136,2.922259047637957
1641340,76.895332,170,0.6801919752744932,2.9218724949545942
1641347,76.902153,170,0.6798441247246026,2.9219534503611517
1641354,76.919518,170,0.678958518309902,2.922159360886128
1641361,76.997795,167,1.3499313139906874,5.846168441595519
1641368,77.023544,167,1.3473038814305287,5.846774516866734
1641382,77.018089,167,1.3478605333400715,5.846646216649697
1641389,77.080643,167,1.3414765193026355,5.848114289936516
1641396,76.931412,167,1.3567037883951758,5.844600485110524
1641403,77.035988,167,1.3460339958855307,5.847066998241121
1641417,76.927109,167,1.357142722935556,5.844498578114556
1641424,76.895599,167,1.360356718512493,5.8437513292745376
1641431,76.892540,167,1.3606687122470016,5.843678692015167
1641438,76.703079,167,1.379984637002792,5.83914740365717
1641452,76.874237,165,1.8167138559981109,7.790991641981429
1641459,77.008507,165,1.7984510569131118,7.795227629510771
1641466,77.053383,165,1.7923450189352372,7.796633846288925
1641473,77.077835,165,1.7890175026941217,7.797398051597346
1641480,77.206261,165,1.7715354943069024,7.801388465677811
1641487,77.150215,165,1.7791658641363444,7.799651840171584
1641501,77.214577,165,1.7704031697984717,7.801645506966304
1641508,77.286087,165,1.7606646771062249,7.803849043567567
1641515,77.100861,165,1.7858837437728774,7.798116391393999
1641522,77.122665,165,1.782916028936531,7.79879544761633
1641529,77.068192,160,2.9092859181997897,12.67028237436579
1641536,77.130951,160,2.89540576688663,12.673461462642305
1641543,77.117340,160,2.898416351659722,12.672773281820817
1641557,77.091919,160,2.9040387241354333,12.67148606473297
1641719,77.587402,160,2.794350901343216,12.696125512933557
1641726,77.594398,160,2.792800642525942,12.696466617571469
1641733,77.606415,160,2.7901376722511846,12.69705208975236
1641740,77.646339,160,2.7812896230460025,12.698993189727153
1641747,77.672798,160,2.7754249739643235,12.700276225889544
1641754,77.686012,160,2.7724958633201653,12.700915978301431
1641761,77.705666,160,2.7681389430418664,12.701866272009601
1641768,77.730850,160,2.7625556502840647,12.70308176306378
1641775,77.761452,159,2.9677528124798567,13.681828943676278
1641783,77.737144,159,2.9735571245586696,13.680568629519255
1641791,77.856041,159,2.945161590975765,13.68670972889544
1641798,77.911621,159,2.931883359857084,13.68956025459522
1641812,77.875526,159,2.9405068800334457,13.687710520334509
1641819,77.961830,159,2.9198859047510144,13.692124243638617
1641826,78.046440,159,2.899663252500316,13.696421175697662
1641833,78.042770,159,2.900540551409345,13.696235413778123
1641840,78.068916,159,2.894290194657809,13.697557602328514
1641847,78.141167,159,2.87701503356336,13.70119646223097
1641854,78.196808,159,2.8637081916399745,13.7039839241417
1641861,78.173485,155,3.689082438394584,17.61790767267012
1641868,78.146141,155,3.6974900380894904,17.61614507825787
1641875,78.196259,155,3.6820793585969187,17.61937262211667
1641882,78.212502,155,3.6770842272678506,17.62041576086041
1641889,78.253792,155,3.664385183521544,17.62306106290243
1641896,78.155113,155,3.6947314640426083,17.616723855717712
1641903,78.253326,155,3.6645285158853023,17.623031259016237
1641917,78.239082,155,3.6689095709738897,17.6221196954287
1641924,78.215965,155,3.6760192293730736,17.620637974411693
1641931,78.207436,155,3.6786421815072954,17.62009057015415
1641938,78.193344,155,3.6829757631588818,17.619185268564046
1641945,78.274567,155,3.6579949591401593,17.624388581704196
1641952,78.207970,153,4.087197734530913,19.577916505053476
1641959,78.174606,153,4.098597489824759,19.57553316301761
1641973,78.281845,153,4.061951322850455,19.58317010728328
1641980,78.310547,153,4.052140734160139,19.58520246182204
1641987,78.337326,153,4.042986526286284,19.587094219109368
1641994,78.409386,153,4.018348955165575,19.59216352714829
1642010,78.465149,153,3.999279022058318,19.59606509745577
1642018,78.494843,153,3.98912266658741,19.598135124315235
1642026,78.533676,153,3.97583884663532,19.6008343053449
1642033,78.565109,153,3.965085048020447,19.603012537922957
1642047,78.498665,149,4.785378402030902,23.51808141727076
1642054,78.531311,149,4.771977489128649,23.520804213360762
1642068,78.535721,149,4.7701671017450735,23.521171438119936
1642075,78.516296,149,4.778141215073526,23.5195528556309
1642089,78.592239,149,4.746962908813138,23.525865406874033
1642096,78.602592,149,4.742711850088896,23.52672277022506
1642110,78.642220,149,4.726438716215871,23.529997387629596
1642118,78.670357,149,4.714882958190486,23.532315625338807
1642125,78.693619,149,4.705328485240443,23.53422792117865
1642132,78.660378,149,4.718981425497935,23.531494094209265
1642139,78.635933,147,5.12310565792144,25.490268504230656
1642146,78.573753,147,5.150765840624029,25.48469366610202
1642153,78.555908,147,5.1587029005832745,25.48308820342452
1642315,79.082314,147,4.924362142505969,25.529407699542386
1642322,78.969398,147,4.974664779970948,25.51965341314252
1642329,78.958740,147,4.979411788136406,25.518727598455378
1642336,78.927567,147,4.993295062553508,25.51601466566201
1642357,78.830963,147,5.036309422077489,25.507559416868826
1642364,78.942627,147,4.9865880928149116,25.517326254774353
1642371,78.976265,147,4.971606168879743,25.52024945218124
1642378,78.977341,143,5.735915658788561,29.446549399806834
1642385,79.017517,143,5.715266227423623,29.45056420426731
1642392,79.066933,143,5.689863820741598,29.455482506681435
1642399,79.008995,143,5.719646551545263,29.449713807189983
1642406,78.863579,143,5.794371069903406,29.435102580155323
1642413,78.877769,143,5.787080929398305,29.43653672422411
1642420,78.857750,143,5.7973656271993885,29.434512936085202
1642427,78.731392,143,5.862265266237258,29.421656070797038
1642434,78.688492,143,5.884292975550118,29.41725847487987
1642441,78.536636,143,5.962239342014451,29.401559516946293
1642455,78.369560,143,6.047949592286544,29.38404849113139
1642462,78.185806,143,6.142156271204748,29.36450095506648
1642469,78.019493,141,6.642524682203074,31.30298493508763
1642476,77.940117,141,6.685884589946135,31.293752527460185
1642483,77.968002,141,6.670653596843739,31.297002741331568
1642490,77.870987,141,6.723637069724697,31.28566292336833
1642504,77.884964,141,6.716004899038396,31.28730218788594
1642511,77.936958,141,6.687609959297588,31.293383853976287
1642518,77.972374,141,6.668265434753786,31.297511659741705
1642525,77.966309,141,6.6715783710458245,31.29680562036633
1642539,78.043877,141,6.629202122774305,31.305809033075708
1642546,78.054138,141,6.6235955144256105,31.30699574314471
1642553,78.037743,139,7.047088239969761,33.26166783758866
1642560,78.033432,139,7.049590865961039,33.26113751245677
1642567,78.041084,139,7.04514869189871,33.26207870697557
1642574,78.025116,139,7.054418365761451,33.26011397335865
1642581,77.928635,139,7.110415413320255,33.24818781001482
1642588,77.922371,139,7.114050309556848,33.247410247913955
1642595,77.826614,139,7.169605911647575,33.235474286847
1642602,77.747032,139,7.215761988656585,33.22548387793711
1642609,77.698303,139,7.244017034676659,33.21933499035335
1642616,77.640572,139,7.277485021841097,33.212019085820096
1642623,77.642189,139,7.276547710203747,33.21222445758683
1642630,77.594635,139,7.304110479337262,33.206173674568944
1642637,77.563530,136,7.968207394348908,36.1318096823373
1642644,77.539665,136,7.9832564261835275,36.12848760789468
1642651,77.581039,136,7.957165513629523,36.13424299731081
1642658,77.524269,136,7.992964255967623,36.12634111562952
1642665,77.472992,136,8.025292409304216,36.119173325882805
1642679,77.441147,136,8.045366208866273,36.114707288931925
1642686,77.420586,136,8.058325711393802,36.11181782642754
1642693,77.396156,136,8.073722477442729,36.108378603272065
1642700,77.389977,136,8.077616498657216,36.10750769162309
1642707,77.422615,136,8.057046888267882,36.11210317110113
1642714,77.417603,136,8.060205796239426,36.111398235491635
1642730,77.358559,132,8.97281093523617,40.00610783268608
1642737,77.391411,132,8.949870936827859,40.01124604675695
1642751,77.364502,132,8.968661256742728,40.007038321547896
1642758,77.372765,132,8.962891486209571,40.008331334941126
1642765,77.404373,132,8.940818980584519,40.01326974837747
1642772,77.414459,132,8.933775149832226,40.01484301571406
1642779,77.442665,132,8.914075258306045,40.01923615324581
1642786,77.431511,132,8.92186579511421,40.01750005602513
1642793,77.525551,4,36.5047121875258,165.01032085329058
1642800,77.536278,132,8.848677757422822,40.03374703853351
1642955,77.991257,132,8.530498867388141,40.102750392878164
1642962,77.984344,129,9.159874269019829,43.03599311478415
1642969,78.059555,129,9.103373923901641,43.047980013023
1642976,78.045219,129,9.114144691195433,43.045700906687
1642983,78.060768,129,9.102462559799712,43.04817272948347
1642990,78.060768,129,9.102462559799712,43.04817272948347
1642997,78.072517,129,9.093634964693429,43.0500383638494
1643004,78.016762,129,9.135523003219424,43.04116889046636
1643011,77.996429,129,9.150796782830817,43.0379241859936
1643018,77.991035,129,9.154848464146047,43.0370625112649
1643025,78.003319,129,9.14562126920019,43.03902428727158
1643032,78.014450,129,9.137259793558078,43.04080021868816
1643039,78.046486,129,9.11319280553848,43.045902440175205
1643046,78.078178,127,9.502535145523373,45.007797388986866
1643053,78.075706,127,9.504476977353193,45.00738736459786
1643060,78.082680,127,9.498998640983451,45.00854390911346
1643067,78.067329,127,9.511057236238168,45.0059972697973
1643074,77.988716,127,9.572798998814552,44.99290521102516
1643081,77.987610,127,9.573667510446564,44.992720415634125
1643088,78.025261,127,9.544099202911845,44.99900188231932
1643095,78.042061,127,9.530904396341215,45.001798423927504
1643102,78.052673,127,9.522569254509245,45.00356291220813
1643109,78.076630,127,9.503751149079442,45.007540635946455
1643116,78.102127,127,9.483721556117526,45.01176541134586
1643123,78.122581,127,9.467652217984327,45.01514813348165
1643130,78.140678,127,9.453433610826965,45.018136267127794
1643144,78.123161,123,10.290431014370972,48.929613012351446
1643151,78.116722,123,10.29592974494045,48.92845624672058
1643158,78.111763,123,10.300164507199561,48.927564941703636
1643165,78.143646,123,10.272936518382531,48.93328902995672
1643172,78.132683,123,10.282299247615466,48.931322505962235
1643186,78.197769,123,10.226708355725096,48.942971264594696
1643193,78.241104,123,10.189687984059432,48.95069211755351
1643200,78.273804,123,10.161749056582718,48.95649963090744
1643207,78.342957,123,10.102653742825279,48.96872866792213
1643214,78.436508,123,10.022685495309153,48.98515872651756
1643221,78.406319,121,10.450434028297732,50.939065839689256
1643228,78.464890,121,10.398355770723073,50.9497222491494
1643242,78.558121,121,10.315437268924558,50.96657486972106
1643249,78.565048,121,10.309275387793297,50.96782162284983
1643256,78.597252,121,10.280626489777298,50.97360806317019
